timestamp,name,index,level,id,animation_id,animation_frame,health_percent,overhead_player
936536,Yt-MejKot,0,180,3123,2635,0,74,None
936639,Yt-MejKot,0,180,3123,2635,0,74,None
936742,Yt-MejKot,0,180,3123,2635,0,74,None
936840,Yt-MejKot,0,180,3123,2635,0,74,None
936944,Yt-MejKot,0,180,3123,2635,0,74,None
937045,Yt-MejKot,0,180,3123,2635,1,74,None
937143,Yt-MejKot,0,180,3123,2635,5,54,None
937243,Yt-MejKot,0,180,3123,2635,7,54,None
937341,Yt-MejKot,0,180,3123,2635,8,54,None
937444,Yt-MejKot,0,180,3123,2635,8,54,None
937550,Yt-MejKot,0,180,3123,2635,8,54,None
937655,Yt-MejKot,0,180,3123,2635,8,54,None
937750,Yt-MejKot,0,180,3123,2635,8,54,None
937849,Yt-MejKot,0,180,3123,2635,10,54,None
937951,Yt-MejKot,0,180,3123,2635,13,54,None
938054,Yt-MejKot,0,180,3123,2635,15,54,None
938152,Yt-MejKot,0,180,3123,-1,18,54,None
938250,Yt-MejKot,0,180,3123,-1,18,54,None
938353,Yt-MejKot,0,180,3123,2635,0,54,None
938451,Yt-MejKot,0,180,3123,2635,0,54,None
938556,Yt-MejKot,0,180,3123,2635,0,54,None
938655,Yt-MejKot,0,180,3123,2635,0,54,None
938754,Yt-MejKot,0,180,3123,2635,0,54,None
938863,Yt-MejKot,0,180,3123,2635,0,54,None
938958,Yt-MejKot,0,180,3123,2635,0,54,None
939061,Yt-MejKot,0,180,3123,2635,0,54,None
939164,Yt-MejKot,0,180,3123,2635,0,54,None
939260,Yt-MejKot,0,180,3123,2635,0,54,None
939365,Yt-MejKot,0,180,3123,2635,1,54,None
939475,Yt-MejKot,0,180,3123,2635,3,54,None
939569,Yt-MejKot,0,180,3123,2635,6,44,None
939671,Yt-MejKot,0,180,3123,2635,8,44,None
939770,Yt-MejKot,0,180,3123,2635,8,44,None
939872,Yt-MejKot,0,180,3123,2635,8,44,None
939974,Yt-MejKot,0,180,3123,2635,8,44,None
940075,Yt-MejKot,0,180,3123,2635,8,44,None
940176,Yt-MejKot,0,180,3123,2635,9,44,None
940276,Yt-MejKot,0,180,3123,2635,12,44,None
940377,Yt-MejKot,0,180,3123,2635,14,44,None
940480,Yt-MejKot,0,180,3123,2635,16,44,None
940578,Yt-MejKot,0,180,3123,-1,18,44,None
940679,Yt-MejKot,0,180,3123,-1,18,44,None
940786,Yt-MejKot,0,180,3123,2635,0,44,None
940883,Yt-MejKot,0,180,3123,2635,0,44,None
940981,Yt-MejKot,0,180,3123,2635,0,44,None
941081,Yt-MejKot,0,180,3123,2635,0,44,None
941182,Yt-MejKot,0,180,3123,2635,0,44,None
941284,Yt-MejKot,0,180,3123,2635,0,44,None
941386,Yt-MejKot,0,180,3123,2635,0,44,None
941485,Yt-MejKot,0,180,3123,2635,0,44,None
941586,Yt-MejKot,0,180,3123,2635,0,44,None
941689,Yt-MejKot,0,180,3123,2635,0,44,None
941790,Yt-MejKot,0,180,3123,2635,1,44,None
941889,Yt-MejKot,0,180,3123,2635,2,44,None
941995,Yt-MejKot,0,180,3123,2635,5,27,None
942092,Yt-MejKot,0,180,3123,2635,7,27,None
942192,Yt-MejKot,0,180,3123,2635,8,27,None
942293,Yt-MejKot,0,180,3123,2635,8,27,None
942399,Yt-MejKot,0,180,3123,2635,8,27,None
942493,Yt-MejKot,0,180,3123,2635,8,27,None
942596,Yt-MejKot,0,180,3123,2635,8,27,None
942696,Yt-MejKot,0,180,3123,2635,11,27,None
942801,Yt-MejKot,0,180,3123,2635,13,27,None
942901,Yt-MejKot,0,180,3123,2635,16,27,None
943002,Yt-MejKot,0,180,3123,-1,18,27,None
943102,Yt-MejKot,0,180,3123,2635,0,27,None
943203,Yt-MejKot,0,180,3123,2635,0,27,None
943303,Yt-MejKot,0,180,3123,2635,0,27,None
943404,Yt-MejKot,0,180,3123,2635,0,27,None
943506,Yt-MejKot,0,180,3123,2635,0,27,None
943605,Yt-MejKot,0,180,3123,2635,0,27,None
943705,Yt-MejKot,0,180,3123,2635,0,27,None
943812,Yt-MejKot,0,180,3123,2635,0,27,None
943910,Yt-MejKot,0,180,3123,2635,0,27,None
944016,Yt-MejKot,0,180,3123,2635,0,27,None
944111,Yt-MejKot,0,180,3123,2635,0,27,None
944213,Yt-MejKot,0,180,3123,2635,1,27,None
944313,Yt-MejKot,0,180,3123,2635,3,20,None
944413,Yt-MejKot,0,180,3123,2635,6,20,None
944513,Yt-MejKot,0,180,3123,2635,8,20,None
944615,Yt-MejKot,0,180,3123,2635,8,20,None
944716,Yt-MejKot,0,180,3123,2635,8,20,None
944817,Yt-MejKot,0,180,3123,2635,8,20,None
944920,Yt-MejKot,0,180,3123,2635,8,20,None
945017,Yt-MejKot,0,180,3123,2635,10,20,None
945122,Yt-MejKot,0,180,3123,2635,12,20,None
945223,Yt-MejKot,0,180,3123,2635,15,20,None
945325,Yt-MejKot,0,180,3123,2635,16,20,None
945428,Yt-MejKot,0,180,3123,-1,18,20,None
945523,Yt-MejKot,0,180,3123,2635,0,7,None
945624,Yt-MejKot,0,180,3123,2635,0,7,None
945727,Yt-MejKot,0,180,3123,2635,0,7,None
945825,Yt-MejKot,0,180,3123,2635,0,7,None
945926,Yt-MejKot,0,180,3123,2635,0,7,None
946029,Yt-MejKot,0,180,3123,2635,0,7,None
946129,Yt-MejKot,0,180,3123,2635,0,7,None
946230,Yt-MejKot,0,180,3123,2635,0,7,None
946329,Yt-MejKot,0,180,3123,2635,0,7,None
946431,Yt-MejKot,0,180,3123,2635,0,7,None
946534,Yt-MejKot,0,180,3123,2635,0,7,None
946632,Yt-MejKot,0,180,3123,2635,2,7,None
946735,Yt-MejKot,0,180,3123,2635,4,7,None
946834,Yt-MejKot,0,180,3123,2635,7,7,None
946938,Yt-MejKot,0,180,3123,2635,8,7,None
947037,Yt-MejKot,0,180,3123,2635,8,7,None
947137,Yt-MejKot,0,180,3123,2635,8,7,None
947237,Yt-MejKot,0,180,3123,2635,8,7,None
947339,Yt-MejKot,0,180,3123,2635,8,7,None
947441,Yt-MejKot,0,180,3123,2635,10,7,None
947542,Yt-MejKot,0,180,3123,2635,13,7,None
947641,Yt-MejKot,0,180,3123,2635,15,7,None
947741,Yt-MejKot,0,180,3123,-1,18,7,None
947845,Yt-MejKot,0,180,3123,-1,18,7,None
947943,Yt-MejKot,0,180,3123,-1,18,0,None
948043,Yt-MejKot,0,180,3123,-1,18,0,None
948147,Yt-MejKot,0,180,3123,-1,18,0,None
948247,Yt-MejKot,0,180,3123,-1,18,0,None
948347,Yt-MejKot,0,180,3123,-1,18,0,None
948448,Yt-MejKot,0,180,3123,-1,18,0,None
951575,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
951578,Yt-MejKot,1,180,3123,-1,0,-1,"Praying Melee
"
951682,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
951684,Yt-MejKot,1,180,3123,-1,0,-1,"Praying Melee
"
951779,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
951782,Yt-MejKot,1,180,3123,-1,0,-1,"Praying Melee
"
951879,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
951881,Yt-MejKot,1,180,3123,-1,0,-1,"Praying Melee
"
951981,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
951984,Yt-MejKot,1,180,3123,-1,0,-1,"Praying Melee
"
952083,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
952085,Yt-MejKot,1,180,3123,-1,0,-1,"Praying Melee
"
952184,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
952187,Yt-MejKot,1,180,3123,-1,0,-1,"Praying Melee
"
952284,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
952286,Yt-MejKot,1,180,3123,-1,0,-1,"Praying Melee
"
952386,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
952389,Yt-MejKot,1,180,3123,-1,0,-1,"Praying Melee
"
952487,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
952490,Yt-MejKot,1,180,3123,-1,0,-1,"Praying Melee
"
952589,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
952592,Yt-MejKot,1,180,3123,-1,0,-1,"Praying Melee
"
952685,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
952687,Yt-MejKot,1,180,3123,-1,0,-1,"Praying Melee
"
952789,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
952791,Yt-MejKot,1,180,3123,-1,0,-1,"Praying Melee
"
952890,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
952892,Yt-MejKot,1,180,3123,-1,0,-1,"Praying Melee
"
952990,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
952992,Yt-MejKot,1,180,3123,-1,0,-1,"Praying Melee
"
953092,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
953094,Yt-MejKot,1,180,3123,-1,0,-1,"Praying Melee
"
953199,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
953202,Yt-MejKot,1,180,3123,-1,0,-1,"Praying Melee
"
953294,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
953298,Yt-MejKot,1,180,3123,-1,0,-1,"Praying Melee
"
953392,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
953395,Yt-MejKot,1,180,3123,-1,0,-1,"Praying Melee
"
953495,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
953497,Yt-MejKot,1,180,3123,-1,0,-1,"Praying Melee
"
953597,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
953599,Yt-MejKot,1,180,3123,-1,0,-1,"Praying Melee
"
953698,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
953699,Yt-MejKot,1,180,3123,-1,0,-1,"Praying Melee
"
953797,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
953799,Yt-MejKot,1,180,3123,-1,0,-1,"Praying Melee
"
953907,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
953911,Yt-MejKot,1,180,3123,2637,0,-1,"Praying Melee
"
954001,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
954003,Yt-MejKot,1,180,3123,2637,2,-1,"Praying Melee
"
954102,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
954104,Yt-MejKot,1,180,3123,2637,4,-1,"Praying Melee
"
954204,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
954206,Yt-MejKot,1,180,3123,2637,5,-1,"Praying Melee
"
954302,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
954305,Yt-MejKot,1,180,3123,2637,8,-1,"Praying Melee
"
954409,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
954411,Yt-MejKot,1,180,3123,2637,8,-1,"Praying Melee
"
954508,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
954511,Yt-MejKot,1,180,3123,2637,10,-1,"Praying Melee
"
954607,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
954610,Yt-MejKot,1,180,3123,2637,13,-1,"Praying Melee
"
954703,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
954705,Yt-MejKot,1,180,3123,-1,15,-1,"Praying Melee
"
954806,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
954808,Yt-MejKot,1,180,3123,-1,15,-1,"Praying Melee
"
954911,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
954914,Yt-MejKot,1,180,3123,-1,15,-1,"Praying Melee
"
955010,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
955012,Yt-MejKot,1,180,3123,-1,15,-1,"Praying Melee
"
955111,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
955113,Yt-MejKot,1,180,3123,-1,15,-1,"Praying Melee
"
955213,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
955215,Yt-MejKot,1,180,3123,-1,15,-1,"Praying Melee
"
955316,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
955319,Yt-MejKot,1,180,3123,-1,15,-1,"Praying Melee
"
955416,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
955418,Yt-MejKot,1,180,3123,-1,15,-1,"Praying Melee
"
955517,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
955519,Yt-MejKot,1,180,3123,-1,15,-1,"Praying Melee
"
955619,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
955622,Yt-MejKot,1,180,3123,-1,15,-1,"Praying Melee
"
955715,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
955718,Yt-MejKot,1,180,3123,-1,15,-1,"Praying Melee
"
955817,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
955819,Yt-MejKot,1,180,3123,-1,15,-1,"Praying Melee
"
955917,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
955921,Yt-MejKot,1,180,3123,-1,15,-1,"Praying Melee
"
956019,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
956021,Yt-MejKot,1,180,3123,-1,15,-1,"Praying Melee
"
956121,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
956124,Yt-MejKot,1,180,3123,-1,15,-1,"Praying Melee
"
956222,Tz-Kek,0,45,3118,-1,0,-1,"Praying Melee
"
956225,Yt-MejKot,1,180,3123,-1,15,-1,"Praying Melee
"
956321,Yt-MejKot,0,180,3123,-1,15,-1,"Praying Melee
"
956422,Yt-MejKot,0,180,3123,-1,15,-1,"Praying Melee
"
956521,Yt-MejKot,0,180,3123,-1,15,-1,"Praying Melee
"
956628,Yt-MejKot,0,180,3123,-1,15,-1,"Praying Melee
"
956727,Yt-MejKot,0,180,3123,-1,15,-1,"Praying Melee
"
956826,Yt-MejKot,0,180,3123,-1,15,-1,"Praying Melee
"
956929,Yt-MejKot,0,180,3123,-1,15,-1,"Praying Melee
"
957028,Yt-MejKot,0,180,3123,-1,15,-1,"Praying Melee
"
957131,Yt-MejKot,0,180,3123,-1,15,-1,"Praying Melee
"
957234,Yt-MejKot,0,180,3123,-1,15,-1,"Praying Melee
"
957332,Yt-MejKot,0,180,3123,-1,15,-1,"Praying Melee
"
957433,Yt-MejKot,0,180,3123,-1,15,-1,"Praying Melee
"
957531,Yt-MejKot,0,180,3123,-1,15,-1,None
957636,Yt-MejKot,0,180,3123,-1,15,-1,None
957736,Yt-MejKot,0,180,3123,-1,15,-1,None
957835,Yt-MejKot,0,180,3123,-1,15,-1,None
957937,Yt-MejKot,0,180,3123,-1,15,-1,None
958036,Yt-MejKot,0,180,3123,-1,15,-1,None
958138,Tz-Kek,0,45,3118,-1,0,-1,None
958141,Yt-MejKot,1,180,3123,-1,15,-1,None
958239,Tz-Kek,0,45,3118,-1,0,-1,None
958241,Yt-MejKot,1,180,3123,-1,15,-1,None
958341,Tz-Kek,0,45,3118,-1,0,-1,None
958343,Yt-MejKot,1,180,3123,-1,15,-1,None
958444,Tz-Kek,0,45,3118,-1,0,-1,None
958446,Yt-MejKot,1,180,3123,-1,15,-1,None
958542,Tz-Kek,0,45,3118,-1,0,-1,None
958545,Yt-MejKot,1,180,3123,-1,15,-1,None
958643,Tz-Kek,0,45,3118,-1,0,-1,None
958646,Yt-MejKot,1,180,3123,-1,15,-1,None
958744,Tz-Kek,0,45,3118,-1,0,-1,None
958747,Yt-MejKot,1,180,3123,-1,15,-1,None
958846,Tz-Kek,0,45,3118,-1,0,-1,None
958849,Yt-MejKot,1,180,3123,-1,15,-1,None
958948,Tz-Kek,0,45,3118,-1,0,-1,None
958951,Yt-MejKot,1,180,3123,-1,15,-1,None
959050,Tz-Kek,0,45,3118,-1,0,-1,None
959052,Yt-MejKot,1,180,3123,-1,15,-1,None
959149,Tz-Kek,0,45,3118,-1,0,-1,None
959151,Yt-MejKot,1,180,3123,-1,15,-1,None
959250,Tz-Kek,0,45,3118,-1,0,-1,None
959252,Yt-MejKot,1,180,3123,-1,15,-1,None
959353,Tz-Kek,0,45,3118,-1,0,-1,None
959356,Yt-MejKot,1,180,3123,-1,15,-1,None
959450,Tz-Kek,0,45,3118,-1,0,-1,None
959452,Yt-MejKot,1,180,3123,-1,15,-1,None
959575,Tz-Kek,0,45,3118,-1,0,-1,None
959579,Yt-MejKot,1,180,3123,-1,15,-1,None
959655,Tz-Kek,0,45,3118,-1,0,-1,None
959657,Yt-MejKot,1,180,3123,-1,15,-1,None
959757,Tz-Kek,0,45,3118,-1,0,-1,None
959759,Yt-MejKot,1,180,3123,-1,15,-1,None
959862,Tz-Kek,0,45,3118,-1,0,-1,None
959865,Yt-MejKot,1,180,3123,-1,15,-1,None
959956,Tz-Kek,0,45,3118,-1,0,-1,None
959958,Yt-MejKot,1,180,3123,-1,15,-1,None
960058,Tz-Kek,0,45,3118,-1,0,-1,None
960060,Yt-MejKot,1,180,3123,-1,15,-1,None
960163,Tz-Kek,0,45,3118,-1,0,-1,None
960165,Yt-MejKot,1,180,3123,-1,15,-1,None
960259,Tz-Kek,0,45,3118,-1,0,-1,None
960262,Yt-MejKot,1,180,3123,-1,15,-1,None
960361,Tz-Kek,0,45,3118,-1,0,-1,None
960363,Yt-MejKot,1,180,3123,-1,15,-1,None
960464,Tz-Kek,0,45,3118,-1,0,-1,None
960468,Yt-MejKot,1,180,3123,-1,15,-1,None
960568,Tz-Kek,0,45,3118,-1,0,-1,None
960570,Yt-MejKot,1,180,3123,-1,15,-1,None
960665,Tz-Kek,0,45,3118,-1,0,-1,None
960668,Yt-MejKot,1,180,3123,-1,15,-1,None
960764,Tz-Kek,0,45,3118,-1,0,-1,None
960767,Yt-MejKot,1,180,3123,-1,15,-1,None
960864,Tz-Kek,0,45,3118,-1,0,-1,None
960866,Yt-MejKot,1,180,3123,-1,15,-1,None
960965,Tz-Kek,0,45,3118,-1,0,-1,None
960967,Yt-MejKot,1,180,3123,-1,15,-1,None
961066,Tz-Kek,0,45,3118,-1,0,-1,None
961068,Yt-MejKot,1,180,3123,-1,15,-1,None
961168,Tz-Kek,0,45,3118,-1,0,-1,None
961171,Yt-MejKot,1,180,3123,-1,15,-1,None
961272,Tz-Kek,0,45,3118,-1,0,-1,None
961276,Yt-MejKot,1,180,3123,-1,15,-1,None
961370,Tz-Kek,0,45,3118,-1,0,-1,None
961372,Yt-MejKot,1,180,3123,-1,15,-1,None
961471,Tz-Kek,0,45,3118,-1,0,-1,None
961474,Yt-MejKot,1,180,3123,-1,15,-1,None
961572,Tz-Kek,0,45,3118,-1,0,-1,None
961575,Yt-MejKot,1,180,3123,-1,15,-1,None
961673,Tz-Kek,0,45,3118,-1,0,-1,None
961675,Yt-MejKot,1,180,3123,-1,15,-1,None
961778,Tz-Kek,0,45,3118,-1,0,-1,None
961781,Yt-MejKot,1,180,3123,-1,15,-1,None
961878,Tz-Kek,0,45,3118,-1,0,-1,None
961881,Yt-MejKot,1,180,3123,-1,15,-1,None
961977,Tz-Kek,0,45,3118,-1,0,-1,None
961979,Yt-MejKot,1,180,3123,-1,15,-1,None
962076,Tz-Kek,0,45,3118,-1,0,-1,None
962078,Yt-MejKot,1,180,3123,-1,15,-1,None
962176,Tz-Kek,0,45,3118,-1,0,-1,None
962179,Yt-MejKot,1,180,3123,-1,15,-1,None
962278,Tz-Kek,0,45,3118,-1,0,-1,None
962280,Yt-MejKot,1,180,3123,-1,15,-1,None
962377,Tz-Kek,0,45,3118,-1,0,-1,None
962379,Yt-MejKot,1,180,3123,-1,15,-1,None
962478,Tz-Kek,0,45,3118,-1,0,-1,None
962480,Yt-MejKot,1,180,3123,-1,15,-1,None
962579,Tz-Kek,0,45,3118,-1,0,-1,None
962581,Yt-MejKot,1,180,3123,-1,15,-1,None
962683,Tz-Kek,0,45,3118,-1,0,-1,None
962686,Yt-MejKot,1,180,3123,-1,15,-1,None
962782,Tz-Kek,0,45,3118,-1,0,-1,None
962784,Yt-MejKot,1,180,3123,-1,15,-1,None
962883,Tz-Kek,0,45,3118,-1,0,-1,None
962886,Yt-MejKot,1,180,3123,-1,15,-1,None
962988,Tz-Kek,0,45,3118,-1,0,-1,None
962991,Yt-MejKot,1,180,3123,-1,15,-1,None
963084,Tz-Kek,0,45,3118,-1,0,-1,None
963086,Yt-MejKot,1,180,3123,-1,15,-1,None
963184,Tz-Kek,0,45,3118,-1,0,-1,None
963186,Yt-MejKot,1,180,3123,-1,15,-1,None
963287,Tz-Kek,0,45,3118,-1,0,-1,None
963290,Yt-MejKot,1,180,3123,-1,15,-1,None
963393,Tz-Kek,0,45,3118,-1,0,-1,None
963395,Yt-MejKot,1,180,3123,-1,15,-1,None
963493,Tz-Kek,0,45,3118,-1,0,-1,None
963495,Yt-MejKot,1,180,3123,-1,15,-1,None
963593,Tz-Kek,0,45,3118,-1,0,-1,None
963595,Yt-MejKot,1,180,3123,-1,15,-1,None
963698,Tz-Kek,0,45,3118,-1,0,-1,None
963700,Yt-MejKot,1,180,3123,-1,15,-1,None
963803,Tz-Kek,0,45,3118,-1,0,-1,None
963806,Yt-MejKot,1,180,3123,-1,15,-1,None
963896,Tz-Kek,0,45,3118,-1,0,-1,None
963898,Yt-MejKot,1,180,3123,-1,15,-1,None
964002,Tz-Kek,0,45,3118,-1,0,-1,None
964005,Yt-MejKot,1,180,3123,-1,15,-1,None
964099,Tz-Kih,0,22,3116,-1,0,-1,None
964101,Tz-Kek,1,45,3118,-1,0,-1,None
964103,Yt-MejKot,2,180,3123,-1,15,-1,None
964202,Tz-Kih,0,22,3116,-1,0,-1,None
964204,Tz-Kek,1,45,3118,-1,0,-1,None
964206,Yt-MejKot,2,180,3123,-1,15,-1,None
964300,Tz-Kih,0,22,3116,-1,0,-1,None
964302,Tz-Kek,1,45,3118,-1,0,-1,None
964305,Yt-MejKot,2,180,3123,-1,15,-1,None
964403,Tz-Kih,0,22,3116,-1,0,-1,None
964406,Tz-Kek,1,45,3118,-1,0,-1,None
964408,Yt-MejKot,2,180,3123,-1,15,-1,None
964506,Tz-Kih,0,22,3116,-1,0,-1,None
964508,Tz-Kek,1,45,3118,-1,0,-1,None
964510,Yt-MejKot,2,180,3123,-1,15,-1,None
964605,Tz-Kih,0,22,3116,-1,0,-1,None
964607,Tz-Kek,1,45,3118,-1,0,-1,None
964609,Yt-MejKot,2,180,3123,-1,15,-1,None
964704,Tz-Kih,0,22,3116,-1,0,-1,None
964706,Tz-Kek,1,45,3118,-1,0,-1,None
964708,Tz-Kih,2,22,3117,-1,0,-1,None
964710,Yt-MejKot,3,180,3123,-1,15,-1,None
964806,Tz-Kih,0,22,3116,-1,0,-1,None
964808,Tz-Kek,1,45,3118,-1,0,-1,None
964809,Tz-Kih,2,22,3117,-1,0,-1,None
964811,Yt-MejKot,3,180,3123,-1,15,-1,None
964907,Tz-Kih,0,22,3116,-1,0,-1,None
964909,Tz-Kek,1,45,3118,-1,0,-1,None
964911,Tz-Kih,2,22,3117,-1,0,-1,None
964914,Yt-MejKot,3,180,3123,-1,15,-1,None
965009,Tz-Kih,0,22,3116,-1,0,-1,None
965011,Tz-Kek,1,45,3118,-1,0,-1,None
965014,Tz-Kih,2,22,3117,-1,0,-1,None
965016,Yt-MejKot,3,180,3123,-1,15,-1,None
965113,Tz-Kih,0,22,3116,-1,0,-1,None
965116,Tz-Kek,1,45,3118,-1,0,-1,None
965119,Tz-Kih,2,22,3117,-1,0,-1,None
965122,Yt-MejKot,3,180,3123,-1,15,-1,None
965211,Tz-Kih,0,22,3116,-1,0,-1,None
965213,Tz-Kek,1,45,3118,-1,0,-1,None
965216,Tz-Kih,2,22,3117,-1,0,-1,None
965219,Yt-MejKot,3,180,3123,-1,15,-1,None
965311,Tz-Kih,0,22,3116,-1,0,-1,None
965314,Tz-Kek,1,45,3118,-1,0,-1,None
965317,Tz-Kih,2,22,3117,-1,0,-1,None
965319,Yt-MejKot,3,180,3123,-1,15,-1,None
965417,Tz-Kih,0,22,3116,-1,0,-1,None
965419,Tz-Kek,1,45,3118,-1,0,-1,None
965422,Tz-Kih,2,22,3117,-1,0,-1,None
965426,Yt-MejKot,3,180,3123,-1,15,-1,None
965514,Tz-Kih,0,22,3116,-1,0,-1,None
965515,Tz-Kek,1,45,3118,-1,0,-1,None
965518,Tz-Kih,2,22,3117,-1,0,-1,None
965520,Yt-MejKot,3,180,3123,-1,15,-1,None
965612,Tz-Kih,0,22,3116,-1,0,-1,None
965614,Tz-Kek,1,45,3118,-1,0,-1,None
965617,Tz-Kih,2,22,3117,-1,0,-1,None
965619,Yt-MejKot,3,180,3123,-1,15,-1,None
965715,Tz-Kih,0,22,3116,-1,0,-1,None
965717,Tz-Kek,1,45,3118,-1,0,-1,None
965720,Tz-Kih,2,22,3117,-1,0,-1,None
965722,Yt-MejKot,3,180,3123,-1,15,-1,None
965819,Tz-Kih,0,22,3116,-1,0,-1,None
965821,Tz-Kek,1,45,3118,-1,0,-1,None
965824,Tz-Kih,2,22,3117,-1,0,-1,None
965827,Yt-MejKot,3,180,3123,-1,15,-1,None
965916,Tz-Kih,0,22,3116,-1,0,-1,None
965919,Tz-Kek,1,45,3118,-1,0,-1,None
965921,Tz-Kih,2,22,3117,-1,0,-1,None
965923,Yt-MejKot,3,180,3123,-1,15,-1,None
966019,Tz-Kih,0,22,3116,-1,0,-1,None
966022,Tz-Kek,1,45,3118,-1,0,-1,None
966024,Tz-Kih,2,22,3117,-1,0,-1,None
966027,Yt-MejKot,3,180,3123,-1,15,-1,None
966117,Tz-Kih,0,22,3116,-1,0,-1,None
966119,Tz-Kek,1,45,3118,-1,0,-1,None
966121,Tz-Kih,2,22,3117,-1,0,-1,None
966124,Yt-MejKot,3,180,3123,-1,15,-1,None
966220,Tz-Kih,0,22,3116,-1,0,-1,None
966222,Tz-Kek,1,45,3118,-1,0,-1,None
966226,Tz-Kih,2,22,3117,-1,0,-1,None
966229,Yt-MejKot,3,180,3123,-1,15,-1,None
966321,Tz-Kih,0,22,3116,-1,0,-1,None
966323,Tz-Kek,1,45,3118,-1,0,-1,None
966326,Tz-Kih,2,22,3117,-1,0,-1,None
966328,Yt-MejKot,3,180,3123,-1,15,-1,None
966422,Tz-Kih,0,22,3116,-1,0,-1,None
966425,Tz-Kek,1,45,3118,-1,0,-1,None
966427,Tz-Kih,2,22,3117,-1,0,-1,None
966429,Yt-MejKot,3,180,3123,-1,15,-1,None
966522,Tz-Kih,0,22,3116,-1,0,-1,None
966525,Tz-Kek,1,45,3118,-1,0,-1,None
966527,Tz-Kih,2,22,3117,-1,0,-1,None
966530,Yt-MejKot,3,180,3123,-1,15,-1,None
966631,Tz-Kih,0,22,3116,-1,0,-1,None
966633,Tz-Kek,1,45,3118,-1,0,-1,None
966636,Tz-Kih,2,22,3117,-1,0,-1,None
966639,Yt-MejKot,3,180,3123,-1,15,-1,None
966725,Tz-Kih,0,22,3116,-1,0,-1,None
966727,Tz-Kek,1,45,3118,-1,0,-1,None
966730,Tz-Kih,2,22,3117,-1,0,-1,None
966732,Yt-MejKot,3,180,3123,-1,15,-1,None
966830,Tz-Kih,0,22,3116,-1,0,-1,None
966832,Tz-Kek,1,45,3118,-1,0,-1,None
966835,Tz-Kih,2,22,3117,-1,0,-1,None
966837,Yt-MejKot,3,180,3123,-1,15,-1,None
966928,Tz-Kih,0,22,3116,-1,0,-1,None
966930,Tz-Kek,1,45,3118,-1,0,-1,None
966933,Tz-Kih,2,22,3117,-1,0,-1,None
966936,Yt-MejKot,3,180,3123,-1,15,-1,None
967027,Tz-Kih,0,22,3116,-1,0,-1,None
967030,Tz-Kek,1,45,3118,-1,0,-1,None
967032,Tz-Kih,2,22,3117,-1,0,-1,None
